,scan,network,ecoNetConsensus,ecoNetConsensusScore,ecoNetConsensusLevel,numberOfNodes,matchSource
501,853,745,Lipids and lipid-like molecules,0.5384615384615384,superclass,13.0,Insilico
502,854,87,,,,,
503,855,63,Fatty acid esters,1.0,subclass,1.0,Library
504,856,110,,,,,
505,857,141,,,,,
506,858,317,,,,,
507,860,41,,,,,
508,864,213,N/A,0.6,superclass,5.0,Library
509,865,155,Organic oxygen compounds,0.603448275862069,superclass,58.0,Insilico
510,868,179,,,,,
511,869,56,,,,,
512,870,16,Lipids and lipid-like molecules,0.8947368421052632,superclass,19.0,Insilico
513,871,663,null,1.1,subclass,3.0,Insilico
514,872,205,,,,3.0,Insilico
515,873,1090,,,,,
516,875,852,,,,,
517,877,89,,,,,
518,878,114,Phosphate esters,1.0,subclass,3.0,Library
519,879,317,,,,,
520,880,570,N/A,0.8235294117647058,subclass,17.0,Library
521,882,787,Lipids and lipid-like molecules,1.1,superclass,8.0,Insilico
522,884,41,,,,,
523,885,205,,,,3.0,Insilico
524,886,63,Fatty acid esters,1.0,subclass,1.0,Library
525,887,382,Lipids and lipid-like molecules,0.85,superclass,4.0,Insilico
526,888,93,,,,,
527,889,228,Lipids and lipid-like molecules,0.7097560975609756,superclass,41.0,Insilico
528,891,16,Lipids and lipid-like molecules,0.8947368421052632,superclass,19.0,Insilico
529,892,228,Lipids and lipid-like molecules,0.7097560975609756,superclass,41.0,Insilico
530,893,54,Benzenoids,0.6,superclass,5.0,Insilico
531,894,16,Lipids and lipid-like molecules,0.8947368421052632,superclass,19.0,Insilico
532,895,89,,,,,
533,896,179,,,,,
534,900,12,Organic acids and derivatives,0.55,superclass,20.0,Insilico
535,901,56,,,,,
536,902,87,,,,,
537,903,977,Organic acids and derivatives,1.1,superclass,2.0,Insilico
538,904,141,,,,,
539,905,41,,,,,
540,906,205,,,,3.0,Insilico
541,907,1032,,,,,
542,909,570,N/A,0.8235294117647058,subclass,17.0,Library
543,911,155,Organic oxygen compounds,0.603448275862069,superclass,58.0,Insilico
544,912,94,N/A,0.731578947368421,subclass,19.0,Insilico
545,913,228,Lipids and lipid-like molecules,0.7097560975609756,superclass,41.0,Insilico
546,914,1244,,,,,
547,916,347,Carboxylic acids and derivatives,1.1,class,8.0,Insilico
548,918,114,Phosphate esters,1.0,subclass,3.0,Library
549,920,370,Ethers,0.7692307692307693,subclass,13.0,Library
550,921,63,Fatty acid esters,1.0,subclass,1.0,Library
551,923,85,N/A,1.0,subclass,1.0,Library
552,925,85,N/A,1.0,subclass,1.0,Library
553,926,85,N/A,1.0,subclass,1.0,Library
554,928,155,Organic oxygen compounds,0.603448275862069,superclass,58.0,Insilico
555,930,179,,,,,
556,931,63,Fatty acid esters,1.0,subclass,1.0,Library
557,932,56,,,,,
558,933,16,Lipids and lipid-like molecules,0.8947368421052632,superclass,19.0,Insilico
559,935,54,Benzenoids,0.6,superclass,5.0,Insilico
560,936,348,Lipids and lipid-like molecules,0.5714285714285714,superclass,7.0,Insilico
561,937,172,"Amino acids, peptides, and analogues",1.0,subclass,1.0,Insilico
562,938,110,,,,,
563,941,89,,,,,
564,945,94,N/A,0.731578947368421,subclass,19.0,Insilico
565,946,114,Phosphate esters,1.0,subclass,3.0,Library
566,947,87,,,,,
567,948,317,,,,,
568,949,205,,,,3.0,Insilico
569,951,89,,,,,
570,953,63,Fatty acid esters,1.0,subclass,1.0,Library
571,954,155,Organic oxygen compounds,0.603448275862069,superclass,58.0,Insilico
572,955,16,Lipids and lipid-like molecules,0.8947368421052632,superclass,19.0,Insilico
573,956,155,Organic oxygen compounds,0.603448275862069,superclass,58.0,Insilico
574,957,381,Diterpenoids,1.0,subclass,1.0,Insilico
575,960,54,Benzenoids,0.6,superclass,5.0,Insilico
576,961,16,Lipids and lipid-like molecules,0.8947368421052632,superclass,19.0,Insilico
577,962,348,Lipids and lipid-like molecules,0.5714285714285714,superclass,7.0,Insilico
578,964,179,,,,,
579,966,56,,,,,
580,967,114,Phosphate esters,1.0,subclass,3.0,Library
581,969,110,,,,,
582,970,141,,,,,
583,971,155,Organic oxygen compounds,0.603448275862069,superclass,58.0,Insilico
584,973,94,N/A,0.731578947368421,subclass,19.0,Insilico
585,974,44,,,,,
586,975,56,,,,,
587,977,16,Lipids and lipid-like molecules,0.8947368421052632,superclass,19.0,Insilico
588,980,114,Phosphate esters,1.0,subclass,3.0,Library
589,981,87,,,,,
590,982,370,Ethers,0.7692307692307693,subclass,13.0,Library
591,985,63,Fatty acid esters,1.0,subclass,1.0,Library
592,986,56,,,,,
593,987,16,Lipids and lipid-like molecules,0.8947368421052632,superclass,19.0,Insilico
594,988,54,Benzenoids,0.6,superclass,5.0,Insilico
595,989,348,Lipids and lipid-like molecules,0.5714285714285714,superclass,7.0,Insilico
596,990,303,,,,,
597,993,114,Phosphate esters,1.0,subclass,3.0,Library
598,994,317,,,,,
599,995,205,,,,3.0,Insilico
600,996,63,Fatty acid esters,1.0,subclass,1.0,Library
601,998,570,N/A,0.8235294117647058,subclass,17.0,Library
602,999,228,Lipids and lipid-like molecules,0.7097560975609756,superclass,41.0,Insilico
603,1000,382,Lipids and lipid-like molecules,0.85,superclass,4.0,Insilico
604,1001,16,Lipids and lipid-like molecules,0.8947368421052632,superclass,19.0,Insilico
605,1002,155,Organic oxygen compounds,0.603448275862069,superclass,58.0,Insilico
606,1004,54,Benzenoids,0.6,superclass,5.0,Insilico
607,1005,348,Lipids and lipid-like molecules,0.5714285714285714,superclass,7.0,Insilico
608,1006,179,,,,,
609,1007,85,N/A,1.0,subclass,1.0,Library
610,1009,866,Fatty amides,1.0,subclass,1.0,Insilico
611,1010,87,,,,,
612,1011,114,Phosphate esters,1.0,subclass,3.0,Library
613,1012,1676,Fatty acid esters,1.0,subclass,1.0,Insilico
614,1013,235,Lipids and lipid-like molecules,0.5714285714285714,superclass,7.0,Insilico
615,1014,141,,,,,
616,1015,548,,,,,
617,1017,90,Tetraterpenoids,1.0,subclass,2.0,Library
618,1018,570,N/A,0.8235294117647058,subclass,17.0,Library
619,1019,155,Organic oxygen compounds,0.603448275862069,superclass,58.0,Insilico
620,1021,56,,,,,
621,1022,16,Lipids and lipid-like molecules,0.8947368421052632,superclass,19.0,Insilico
622,1023,348,Lipids and lipid-like molecules,0.5714285714285714,superclass,7.0,Insilico
623,1025,114,Phosphate esters,1.0,subclass,3.0,Library
624,1026,370,Ethers,0.7692307692307693,subclass,13.0,Library
625,1027,63,Fatty acid esters,1.0,subclass,1.0,Library
626,1030,110,,,,,
627,1034,56,,,,,
628,1036,16,Lipids and lipid-like molecules,0.8947368421052632,superclass,19.0,Insilico
629,1037,54,Benzenoids,0.6,superclass,5.0,Insilico
630,1038,303,,,,,
631,1040,317,,,,,
632,1041,674,,,,,
633,1043,7,Carbohydrates and carbohydrate conjugates,1.0,subclass,2.0,Insilico
634,1045,63,Fatty acid esters,1.0,subclass,1.0,Library
635,1046,761,null,1.0,subclass,1.0,Insilico
636,1048,155,Organic oxygen compounds,0.603448275862069,superclass,58.0,Insilico
637,1049,16,Lipids and lipid-like molecules,0.8947368421052632,superclass,19.0,Insilico
638,1050,155,Organic oxygen compounds,0.603448275862069,superclass,58.0,Insilico
639,1052,54,Benzenoids,0.6,superclass,5.0,Insilico
640,1053,348,Lipids and lipid-like molecules,0.5714285714285714,superclass,7.0,Insilico
641,1054,179,,,,,
642,1056,65,"Amino acids, peptides, and analogues",0.9695652173913043,subclass,46.0,Insilico
643,1058,114,Phosphate esters,1.0,subclass,3.0,Library
644,1062,155,Organic oxygen compounds,0.603448275862069,superclass,58.0,Insilico
645,1064,16,Lipids and lipid-like molecules,0.8947368421052632,superclass,19.0,Insilico
646,1065,348,Lipids and lipid-like molecules,0.5714285714285714,superclass,7.0,Insilico
647,1066,674,,,,,
648,1068,114,Phosphate esters,1.0,subclass,3.0,Library
649,1069,370,Ethers,0.7692307692307693,subclass,13.0,Library
650,1073,570,N/A,0.8235294117647058,subclass,17.0,Library
651,1074,56,,,,,
652,1075,85,N/A,1.0,subclass,1.0,Library
653,1076,85,N/A,1.0,subclass,1.0,Library
654,1079,16,Lipids and lipid-like molecules,0.8947368421052632,superclass,19.0,Insilico
655,1081,220,,,,,
656,1082,110,,,,,
657,1084,303,,,,,
658,1085,114,Phosphate esters,1.0,subclass,3.0,Library
659,1086,621,,,,,
660,1088,155,Organic oxygen compounds,0.603448275862069,superclass,58.0,Insilico
661,1089,16,Lipids and lipid-like molecules,0.8947368421052632,superclass,19.0,Insilico
662,1090,155,Organic oxygen compounds,0.603448275862069,superclass,58.0,Insilico
663,1091,54,Benzenoids,0.6,superclass,5.0,Insilico
664,1092,220,,,,,
665,1093,179,,,,,
666,1097,42,N/A,0.6666666666666666,superclass,3.0,Library
667,1098,149,"Amino acids, peptides, and analogues",0.9888888888888888,subclass,9.0,Insilico
668,1099,114,Phosphate esters,1.0,subclass,3.0,Library
669,1100,317,,,,,
670,1104,155,Organic oxygen compounds,0.603448275862069,superclass,58.0,Insilico
671,1105,16,Lipids and lipid-like molecules,0.8947368421052632,superclass,19.0,Insilico
672,1106,348,Lipids and lipid-like molecules,0.5714285714285714,superclass,7.0,Insilico
673,1107,114,Phosphate esters,1.0,subclass,3.0,Library
674,1108,370,Ethers,0.7692307692307693,subclass,13.0,Library
675,1109,317,,,,,
676,1111,56,,,,,
677,1112,16,Lipids and lipid-like molecules,0.8947368421052632,superclass,19.0,Insilico
678,1113,348,Lipids and lipid-like molecules,0.5714285714285714,superclass,7.0,Insilico
679,1114,54,Benzenoids,0.6,superclass,5.0,Insilico
680,1115,220,,,,,
681,1116,303,,,,,
682,1117,114,Phosphate esters,1.0,subclass,3.0,Library
683,1122,220,,,,,
684,1123,179,,,,,
685,1124,114,Phosphate esters,1.0,subclass,3.0,Library
686,1126,85,N/A,1.0,subclass,1.0,Library
687,1128,42,N/A,0.6666666666666666,superclass,3.0,Library
688,1129,799,,,,,
689,1130,570,N/A,0.8235294117647058,subclass,17.0,Library
690,1131,16,Lipids and lipid-like molecules,0.8947368421052632,superclass,19.0,Insilico
691,1132,220,,,,,
692,1133,195,N/A,1.0,subclass,2.0,Library
693,1135,195,N/A,1.0,subclass,2.0,Library
694,1137,370,Ethers,0.7692307692307693,subclass,13.0,Library
695,1140,16,Lipids and lipid-like molecules,0.8947368421052632,superclass,19.0,Insilico
696,1145,42,N/A,0.6666666666666666,superclass,3.0,Library
697,1146,799,,,,,
698,1147,220,,,,,
699,1148,179,,,,,
700,1151,16,Lipids and lipid-like molecules,0.8947368421052632,superclass,19.0,Insilico
701,1152,220,,,,,
702,1154,220,,,,,
703,1155,85,N/A,1.0,subclass,1.0,Library
704,1158,799,,,,,
705,1159,570,N/A,0.8235294117647058,subclass,17.0,Library
706,1160,220,,,,,
707,1162,179,,,,,
708,1166,220,,,,,
709,1168,220,,,,,
710,1174,536,Phosphonic acid diesters,1.009090909090909,subclass,11.0,Insilico
711,1177,201,N/A,1.0,subclass,2.0,Library
712,1178,1272,,,,,
713,1180,241,Organic acids and derivatives,0.6666666666666666,superclass,18.0,Library
714,1181,201,N/A,1.0,subclass,2.0,Library
715,1182,201,N/A,1.0,subclass,2.0,Library
716,1183,227,Benzenoids,1.1,superclass,2.0,Insilico
717,1185,1346,,,,,
718,1186,182,,,,,
719,1187,765,N/A,1.1,subclass,2.0,Insilico
720,1188,196,,,,,
721,1189,449,,,,,
722,1190,449,,,,,
723,1193,124,Lipids and lipid-like molecules,0.6666666666666666,superclass,9.0,Library
724,1194,124,Lipids and lipid-like molecules,0.6666666666666666,superclass,9.0,Library
725,1195,23,Benzoic acids and derivatives,0.8,subclass,5.0,Library
726,1197,536,Phosphonic acid diesters,1.009090909090909,subclass,11.0,Insilico
727,1198,536,Phosphonic acid diesters,1.009090909090909,subclass,11.0,Insilico
728,1199,500,Organic acids and derivatives,0.7999999999999999,superclass,10.0,Insilico
729,1200,137,,,,,
730,1202,124,Lipids and lipid-like molecules,0.6666666666666666,superclass,9.0,Library
731,1203,1069,Fatty Acyls,1.1,class,2.0,Insilico
732,1204,926,Anisoles,1.0,subclass,1.0,Insilico
733,1208,849,,,,,
734,1209,201,N/A,1.0,subclass,2.0,Library
735,1210,201,N/A,1.0,subclass,2.0,Library
736,1211,201,N/A,1.0,subclass,2.0,Library
737,1213,1346,,,,,
738,1215,241,Organic acids and derivatives,0.6666666666666666,superclass,18.0,Library
739,1217,388,,,,,
740,1218,196,,,,,
741,1219,885,1-benzopyrans,1.0,subclass,1.0,Library
742,1220,766,Lipids and lipid-like molecules,0.8142857142857143,superclass,7.0,Insilico
743,1223,40,,,,,
744,1224,688,Carbonyl compounds,1.1,subclass,2.0,Insilico
745,1229,948,Fatty acids and conjugates,0.7666666666666666,subclass,3.0,Insilico
746,1230,948,Fatty acids and conjugates,0.7666666666666666,subclass,3.0,Insilico
747,1233,23,Benzoic acids and derivatives,0.8,subclass,5.0,Library
748,1234,23,Benzoic acids and derivatives,0.8,subclass,5.0,Library
749,1235,879,,,,,
750,1237,370,Ethers,0.7692307692307693,subclass,13.0,Library
751,1238,879,,,,,
752,1240,1206,,,,,
753,1241,131,Organic acids and derivatives,0.6,superclass,4.0,Insilico
754,1244,241,Organic acids and derivatives,0.6666666666666666,superclass,18.0,Library
755,1245,241,Organic acids and derivatives,0.6666666666666666,superclass,18.0,Library
756,1246,1611,,,,,
757,1248,182,,,,,
758,1251,28,N/A,0.9333333333333333,subclass,6.0,Insilico
759,1252,28,N/A,0.9333333333333333,subclass,6.0,Insilico
760,1253,182,,,,,
761,1254,144,Organoheterocyclic compounds,1.1,superclass,2.0,Insilico
762,1255,182,,,,,
763,1257,401,,,,,
764,1260,182,,,,,
765,1261,882,N/A,1.0,subclass,2.0,Library
766,1262,882,N/A,1.0,subclass,2.0,Library
767,1264,313,,,,,
768,1268,879,,,,,
769,1269,1273,Lipids and lipid-like molecules,0.7666666666666666,superclass,3.0,Insilico
770,1273,1366,Carboxylic acids and derivatives,1.1,class,2.0,Insilico
771,1278,34,,,,,
772,1283,182,,,,,
773,1284,76,N/A,1.0,subclass,2.0,Library
774,1285,476,,,,,
775,1286,476,,,,,
776,1289,617,N/A,1.0,subclass,1.0,Library
777,1292,105,,,,,
778,1293,476,,,,,
779,1294,476,,,,,
780,1295,105,,,,,
781,1298,63,Fatty acid esters,1.0,subclass,1.0,Library
782,1299,314,,,,,
783,1300,458,,,,,
784,1302,820,,,,,
785,1303,333,Fatty acids and conjugates,0.85,subclass,8.0,Insilico
786,1305,165,Carboxylic acids and derivatives,0.8142857142857143,class,7.0,Insilico
787,1306,165,Carboxylic acids and derivatives,0.8142857142857143,class,7.0,Insilico
788,1308,970,Azoles,0.7666666666666666,class,6.0,Insilico
789,1313,631,,,,,
790,1317,257,"Amino acids, peptides, and analogues",1.1,subclass,2.0,Insilico
791,1319,388,,,,,
792,1322,747,Monoterpenoids,1.0,subclass,1.0,Library
793,1324,457,,,,,
794,1325,50,,,,,
795,1326,40,,,,,
796,1327,1569,,,,,
797,1328,124,Lipids and lipid-like molecules,0.6666666666666666,superclass,9.0,Library
798,1329,124,Lipids and lipid-like molecules,0.6666666666666666,superclass,9.0,Library
799,1331,505,Benzenoids,0.6666666666666666,superclass,3.0,Insilico
800,1332,747,Monoterpenoids,1.0,subclass,1.0,Library
801,1333,747,Monoterpenoids,1.0,subclass,1.0,Library
802,1334,747,Monoterpenoids,1.0,subclass,1.0,Library
803,1335,241,Organic acids and derivatives,0.6666666666666666,superclass,18.0,Library
804,1336,241,Organic acids and derivatives,0.6666666666666666,superclass,18.0,Library
805,1339,1070,,,,,
806,1346,899,,,,,
807,1348,23,Benzoic acids and derivatives,0.8,subclass,5.0,Library
808,1349,23,Benzoic acids and derivatives,0.8,subclass,5.0,Library
809,1351,124,Lipids and lipid-like molecules,0.6666666666666666,superclass,9.0,Library
810,1352,8,,,,,
811,1353,23,Benzoic acids and derivatives,0.8,subclass,5.0,Library
812,1354,107,Monoterpenoids,1.0,subclass,1.0,Library
813,1360,767,Organic acids and derivatives,0.6666666666666666,superclass,6.0,Insilico
814,1361,34,,,,,
815,1362,34,,,,,
816,1363,34,,,,,
817,1365,107,Monoterpenoids,1.0,subclass,1.0,Library
818,1366,820,,,,,
819,1368,115,,,,,
820,1372,901,,,,,
821,1374,862,,,,,
822,1376,64,N/A,1.0,subclass,5.0,Library
823,1377,345,Organic acids and derivatives,0.6,superclass,10.0,Insilico
824,1378,862,,,,,
825,1379,862,,,,,
826,1383,481,Benzene and substituted derivatives,1.1,class,2.0,Insilico
827,1393,193,,,,,
828,1396,785,Terpene lactones,0.85,subclass,4.0,Insilico
829,1397,97,Lipids and lipid-like molecules,1.0,superclass,3.0,Library
830,1398,785,Terpene lactones,0.85,subclass,4.0,Insilico
831,1400,152,Lipids and lipid-like molecules,0.6666666666666666,superclass,6.0,Library
832,1402,152,Lipids and lipid-like molecules,0.6666666666666666,superclass,6.0,Library
833,1403,346,,,,,
834,1408,124,Lipids and lipid-like molecules,0.6666666666666666,superclass,9.0,Library
835,1409,388,,,,,
836,1410,1537,Carboxylic acid derivatives,1.1,subclass,2.0,Insilico
837,1411,1607,,,,,
838,1412,32,,,,,
839,1413,834,Organic oxygen compounds,0.6666666666666666,superclass,3.0,Insilico
840,1417,23,Benzoic acids and derivatives,0.8,subclass,5.0,Library
841,1423,62,,,,,
842,1425,558,,,,,
843,1426,558,,,,,
844,1427,22,,,,,
845,1428,1142,,,,,
846,1429,767,Organic acids and derivatives,0.6666666666666666,superclass,6.0,Insilico
847,1431,767,Organic acids and derivatives,0.6666666666666666,superclass,6.0,Insilico
848,1432,46,,,,,
849,1435,864,,,,,
850,1436,108,,,,,
851,1438,1279,null,1.0,subclass,1.0,Insilico
852,1440,201,N/A,1.0,subclass,2.0,Library
853,1441,820,,,,,
854,1443,115,,,,,
855,1446,617,N/A,1.0,subclass,1.0,Library
856,1447,617,N/A,1.0,subclass,1.0,Library
857,1448,100,Lipids and lipid-like molecules,0.6363636363636364,superclass,11.0,Library
858,1449,182,,,,,
859,1450,360,Carboxylic acids and derivatives,1.1,class,2.0,Insilico
860,1457,108,,,,,
861,1461,882,N/A,1.0,subclass,2.0,Library
862,1463,100,Lipids and lipid-like molecules,0.6363636363636364,superclass,11.0,Library
863,1466,139,N/A,1.0,subclass,3.0,Library
864,1467,241,Organic acids and derivatives,0.6666666666666666,superclass,18.0,Library
865,1469,1428,Benzenoids,1.1,superclass,2.0,Insilico
866,1470,891,null,1.1,subclass,2.0,Insilico
867,1472,241,Organic acids and derivatives,0.6666666666666666,superclass,18.0,Library
868,1473,241,Organic acids and derivatives,0.6666666666666666,superclass,18.0,Library
869,1476,577,,,,,
870,1478,345,Organic acids and derivatives,0.6,superclass,10.0,Insilico
871,1481,1515,Prenol lipids,1.1,class,2.0,Library
872,1482,1075,Dicarboxylic acids and derivatives,0.85,subclass,4.0,Insilico
873,1483,1502,,,,,
874,1485,302,,,,,
875,1487,152,Lipids and lipid-like molecules,0.6666666666666666,superclass,6.0,Library
876,1488,131,Organic acids and derivatives,0.6,superclass,4.0,Insilico
877,1491,46,,,,,
878,1492,46,,,,,
879,1493,388,,,,,
880,1494,284,,,,,
881,1498,1574,,,,,
882,1501,76,N/A,1.0,subclass,2.0,Library
883,1502,23,Benzoic acids and derivatives,0.8,subclass,5.0,Library
884,1503,196,,,,,
885,1504,864,,,,,
886,1506,635,Lipids and lipid-like molecules,1.1,superclass,2.0,Insilico
887,1508,434,Carboxylic acids and derivatives,0.9,class,5.0,Insilico
888,1509,434,Carboxylic acids and derivatives,0.9,class,5.0,Insilico
889,1510,434,Carboxylic acids and derivatives,0.9,class,5.0,Insilico
890,1511,434,Carboxylic acids and derivatives,0.9,class,5.0,Insilico
891,1512,388,,,,,
892,1514,88,Organic acids and derivatives,0.6666666666666666,superclass,9.0,Insilico
893,1515,88,Organic acids and derivatives,0.6666666666666666,superclass,9.0,Insilico
894,1517,982,,,,,
895,1519,358,null,0.7666666666666666,subclass,3.0,Insilico
896,1520,241,Organic acids and derivatives,0.6666666666666666,superclass,18.0,Library
