,SMILES,inchikey,kingdom,superclass,CF_class,subclass,direct_parent,molecular_framework
217,OC(=O)C1CCCN1C(=O)C1CCC(=O)N1,InChIKey=PFEJJYZYEFRQEA-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Aliphatic heteromonocyclic compounds
218,CC1(CCC2C3CCC4CC(=O)OCC4(C)C3CCC12C)OC1OC(CO)C(O)C(O)C1O,InChIKey=PRZMBAQGUFJQTL-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Steroidal glycosides,Steroidal glycosides,Aliphatic heteropolycyclic compounds
219,None,None,None,None,None,None,None,None
220,CC1=CN(C2OC(CO)C(O)C2O)C(=O)N=C1N,InChIKey=ZAYHVCMSTBRABG-UHFFFAOYSA-N,Organic compounds,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleosides,,Pyrimidine nucleosides,Aromatic heteromonocyclic compounds
221,None,None,None,None,None,None,None,None
222,None,None,None,None,None,None,None,None
223,None,None,None,None,None,None,None,None
224,None,None,None,None,None,None,None,None
225,CCC=CCC=CCC=CCCCCCCCC(=O)OP(O)(=O)OCCN,InChIKey=BKFSFOORAOKAMP-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Organic phosphoric acids and derivatives,Phosphate esters,Phosphoethanolamines,Aliphatic acyclic compounds
226,None,None,None,None,None,None,None,None
227,NC1=NC(=O)C2=C(N1)N(C=N2)C1OC(CO)C(O)C1O,InChIKey=NYHBQMYGNKIUIF-UHFFFAOYSA-N,Organic compounds,"Nucleosides, nucleotides, and analogues",Purine nucleosides,,Purine nucleosides,Aromatic heteropolycyclic compounds
228,OCCOCCNC(=O)CCCCCCCCCCCCCCCC1=NNN=N1,InChIKey=USHQXIQFMGKKMW-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,N-acyl amines,Aromatic heteromonocyclic compounds
229,None,None,None,None,None,None,None,None
230,CC(C)CC(NC(=O)C(N)CCC(N)=O)C(O)=O,InChIKey=ARPVSMCNIDAQBO-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Aliphatic acyclic compounds
231,None,None,None,None,None,None,None,None
232,None,None,None,None,None,None,None,None
233,None,None,None,None,None,None,None,None
234,[H][C@@]1(C)C[C@]([H])(O[C@@]2([H])O[C@]([H])(CO)[C@@]([H])(O)[C@@]([H])(O)[C@@]2([H])O)C(=O)[C@@]2(C)[C@@]1([H])C[C@@]1([H])OC(=O)C[C@@]3([H])[C@@]([H])(C)C(=O)[C@@]([H])(OC(C)=O)[C@@]2([H])[C@@]13C,InChIKey=XKACBRVXTXAVGU-NRHCQNNSSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,Quassinoids,Aliphatic heteropolycyclic compounds
235,CCCCC=CC=CCCCCCCCC(=O)OCC(O)COP(O)(=O)OCCN,InChIKey=LKVZJWBHHGYQEO-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphoethanolamines,1-acyl-sn-glycero-3-phosphoethanolamines,Aliphatic acyclic compounds
236,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OCC(O)COP(O)(=O)OCCN,InChIKey=OSRWIBSZJTWIKA-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphoethanolamines,1-acyl-sn-glycero-3-phosphoethanolamines,Aliphatic acyclic compounds
237,None,None,None,None,None,None,None,None
238,OCC1OC(C(O)C1O)N1C=NC2=C1N=C(N=C2NC1=NC=CC=C1)C1=NNN=N1,InChIKey=CQVSQNNUHYACLM-UHFFFAOYSA-N,Organic compounds,"Nucleosides, nucleotides, and analogues",Purine nucleosides,,Purine nucleosides,Aromatic heteropolycyclic compounds
239,CC(C)(C)OC(=O)CCCCCCCCCCCCCCC(=O)NCCOCCOCCOCCOCCC(O)=O,InChIKey=REVJNLATQJKRCT-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Aliphatic acyclic compounds
240,CC(C)CCCCCCCCCCCC(CC(=O)NCC(O)=O)OC(=O)CCC=CCCCCCCCC(C)C,InChIKey=IZIYPDPHWIMFEM-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids,Aliphatic acyclic compounds
241,None,None,None,None,None,None,None,None
242,None,None,None,None,None,None,None,None
243,O=C=NS(=O)(=O)c1c[nH]c(=O)[nH]c1=O,InChIKey=WTTXCKNEOUFCBY-UHFFFAOYSA-N,Organic compounds,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,Pyrimidones,Aromatic heteromonocyclic compounds
244,None,None,None,None,None,None,None,None
245,CCCCCCCCCCCC(=O)N(CCO)CCO,InChIKey=AOMUHOFOVNGZAN-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,N-acyl amines,Aliphatic acyclic compounds
246,None,None,None,None,None,None,None,None
247,CCCCC1OC(=O)CNC(=O)C(NC(=O)C(CO)NC(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)C1C)C(C)CC)C(C)O,InChIKey=FGESHKULHDNOBC-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Peptidomimetics,Depsipeptides,Cyclic depsipeptides,Aliphatic heteromonocyclic compounds
248,None,None,None,None,None,None,None,None
249,None,None,None,None,None,None,None,None
250,None,None,None,None,None,None,None,None
251,None,None,None,None,None,None,None,None
252,CCCCCCCCCCCC(=O)N(CCO)CCO,InChIKey=AOMUHOFOVNGZAN-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,N-acyl amines,Aliphatic acyclic compounds
253,OCCOCCOCCOCCOCCOCCO,InChIKey=IIRDTKBZINWQAW-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Aliphatic acyclic compounds
254,CC(C)CC(NC(=O)C(N)CC1=CC=CC=C1)C(O)=O,InChIKey=RFCVXVPWSPOMFJ-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Aromatic homomonocyclic compounds
255,NC(CO)C(=O)NC(CC1=CC=CC=C1)C(O)=O,InChIKey=PPQRSMGDOHLTBE-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Aromatic homomonocyclic compounds
256,NCCOCCOCCNC1=CC=CC(NCCOCCOCCN)=N1,InChIKey=JNXFIRVCCLBJMA-UHFFFAOYSA-N,Organic compounds,Organoheterocyclic compounds,Pyridines and derivatives,Aminopyridines and derivatives,Aminopyridines and derivatives,Aromatic heteromonocyclic compounds
257,None,None,None,None,None,None,None,None
258,COC(=O)CCC(N)C(=O)OC,InChIKey=YEJSPQZHMWGIGP-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Glutamic acid and derivatives,Aliphatic acyclic compounds
259,None,None,None,None,None,None,None,None
260,None,None,None,None,None,None,None,None
261,Nc1ccn(C2OC(COP(O)(O)=O)C(O)C2O)c(=O)n1,InChIKey=IERHLVCPSMICTF-UHFFFAOYSA-N,Organic compounds,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides,Pyrimidine ribonucleotides,Pyrimidine ribonucleoside monophosphates,Aromatic heteromonocyclic compounds
262,None,None,None,None,None,None,None,None
263,None,None,None,None,None,None,None,None
264,COC(=O)CC1C(C)=CC(=CC2=CC(OC(C)=O)C(OC(=O)C(C)=CC)C3(C)C(CC=C23)C2=COC=C2)C(=O)OC1(C)C,InChIKey=VXLKXBLTTPCBMV-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tetracarboxylic acids and derivatives,Tetracarboxylic acids and derivatives,Aromatic heteropolycyclic compounds
265,None,None,None,None,None,None,None,None
266,None,None,None,None,None,None,None,None
267,None,None,None,None,None,None,None,None
268,[H]C1(C)CC([H])(CC(C)(C)C1([H])CCC(C)=O)OC1([H])OC([H])(COC2([H])OC([H])(C)C([H])(O)C([H])(O)C2([H])O)C([H])(O)C([H])(O)C1([H])O,InChIKey=XKYNOSKPNRIVGQ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides,Terpene glycosides,Aliphatic heteromonocyclic compounds
269,[H]C(C)(O)C([H])(N=C(O)N(C)C1=C2N=CN(C2=NC=N1)C1([H])OC([H])(CO)C([H])(O)C1([H])O)C(O)=O,InChIKey=PEDOATWRBUGMHU-UHFFFAOYSA-N,Organic compounds,"Nucleosides, nucleotides, and analogues",Purine nucleosides,,Purine nucleosides,Aromatic heteropolycyclic compounds
270,None,None,None,None,None,None,None,None
271,None,None,None,None,None,None,None,None
272,None,None,None,None,None,None,None,None
273,None,None,None,None,None,None,None,None
274,None,None,None,None,None,None,None,None
275,None,None,None,None,None,None,None,None
276,None,None,None,None,None,None,None,None
277,CC(C)(CO)C(O)C(=O)NCCCO,InChIKey=SNPLKNRPJHDVJA-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,N-acyl amines,Aliphatic acyclic compounds
278,CCCCCCC=CCCCCCCCC(=O)OCC(O)COC1OC(CO)C(O)C(O)C1O,InChIKey=MEIYDPOVJHMEJK-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Glycosylglycerols,Glycosylmonoacylglycerols,Aliphatic heteromonocyclic compounds
279,CCC(C)C(N)C(=O)N1CCCC1C(O)=O,InChIKey=BBIXOODYWPFNDT-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Aliphatic heteromonocyclic compounds
280,None,None,None,None,None,None,None,None
281,CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,InChIKey=WTLBZVNBAKMVDP-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Organic phosphoric acids and derivatives,Phosphate esters,Trialkyl phosphates,Aliphatic acyclic compounds
282,None,None,None,None,None,None,None,None
283,CC(=O)OC(C(OC(C)=O)C(O)=O)C(OC(C)=O)C(O)=O,InChIKey=KHBOLAHZMAOWQB-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Pentacarboxylic acids and derivatives,Pentacarboxylic acids and derivatives,Aliphatic acyclic compounds
284,None,None,None,None,None,None,None,None
285,NC(CCC(O)=O)C(=O)NC(CC1=CC=CC=C1)C(O)=O,InChIKey=XMBSYZWANAQXEV-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Aromatic homomonocyclic compounds
286,None,None,None,None,None,None,None,None
287,CCCCCC=CCC=CCCCCCCCCCCCC(=O)OCC(O)COP(O)(=O)OCCN,InChIKey=XXZVISSNQKLBNF-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphoethanolamines,1-acyl-sn-glycero-3-phosphoethanolamines,Aliphatic acyclic compounds
288,CC(=O)N(O)CCCC(N)C(O)=NC(CCCN(O)C(C)=O)C(O)=NC(CCCN(O)C(C)=O)C(O)=O,InChIKey=URZSBXLQDOXBNC-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Aliphatic acyclic compounds
289,None,None,None,None,None,None,None,None
290,None,None,None,None,None,None,None,None
291,None,None,None,None,None,None,None,None
292,CCCCCCCCCCCC(=O)OC(CO)C(OCC1=CC=CC=C1)OP1(=O)NCCN1,InChIKey=MFBQCAWQSFUYPU-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Aromatic heteromonocyclic compounds
293,None,None,None,None,None,None,None,None
294,CC(CC1CCCCC1)OC1C(O)C(CO)OC(OC2CCOC(CN)C2OC2OC(C)C(O)C(O)C2O)C1O,InChIKey=HZIUQUQCKFUQHH-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,O-glycosyl compounds,Aliphatic heteromonocyclic compounds
295,None,None,None,None,None,None,None,None
296,None,None,None,None,None,None,None,None
297,None,None,None,None,None,None,None,None
298,CCCCCCCCCC=CCCC=CC(O)C(N)COC1OC(CO)C(O)C(O)C1O,InChIKey=HWRVJNPAUIAOKZ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Sphingolipids,Glycosphingolipids,Glycosphingolipids,Aliphatic heteromonocyclic compounds
299,NC(CC1=CC=C(O)C=C1)C(O)=O,InChIKey=OUYCCCASQSFEME-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Tyrosine and derivatives,Aromatic homomonocyclic compounds
300,None,None,None,None,None,None,None,None
301,CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COC1OC(CO)C(O)C(O)C1O,InChIKey=FZRVRSNKYMIYCR-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Glycosylglycerols,Glycosylmonoacylglycerols,Aliphatic heteromonocyclic compounds
302,CC(C)CCCCCCCCCCC(CC(=O)NCC(O)=O)OC(=O)CCC=CCCCCCCCC(C)C,InChIKey=HFBDKDXMZGXWHQ-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids,Aliphatic acyclic compounds
303,None,None,None,None,None,None,None,None
304,None,None,None,None,None,None,None,None
305,None,None,None,None,None,None,None,None
306,CC(C=CC=C(C)C1CNC(C1CC(O)=O)C(O)=O)C(O)=O,InChIKey=VZFRNCSOCOPNDB-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Kainoids,Aliphatic heteromonocyclic compounds
307,CC(C)CC(NC(=O)C1CCCN1C(=O)C(CC1=CC=CC=C1)NC(=O)C1CCCN1C(=O)CN)C(O)=O,InChIKey=BKZGCCBHMCFUTN-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Oligopeptides,Aromatic heteromonocyclic compounds
308,None,None,None,None,None,None,None,None
309,CCCCCCCCCCCCCC(=O)OCC(O)CO,InChIKey=DCBSHORRWZKAKO-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Monoradylglycerols,1-monoacylglycerols,Aliphatic acyclic compounds
310,CCC=CCC=CCC=CCC=CCCCCC(=O)OCC(O)COC1OC(CO)C(O)C(O)C1O,InChIKey=OBLUCMMNMFITHB-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Glycosylglycerols,Glycosylmonoacylglycerols,Aliphatic heteromonocyclic compounds
311,NC1=NC=NC2=C1N=CN2C1OC(CO)C(O)C1O,InChIKey=OIRDTQYFTABQOQ-UHFFFAOYSA-N,Organic compounds,"Nucleosides, nucleotides, and analogues",Purine nucleosides,,Purine nucleosides,Aromatic heteropolycyclic compounds
312,COC(=O)C(CC(C)C)NC(=O)C(N)CC(C)C,InChIKey=AJMOLNFDYWTVQW-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Aliphatic acyclic compounds
313,None,None,None,None,None,None,None,None
314,CCCCC(N=C(O)C(N=C(O)CC(C)O)C(C)O)C(O)=NC(CO)C(O)=O,InChIKey=ZSOAJBAQGDTVRG-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Aliphatic acyclic compounds
315,None,None,None,None,None,None,None,None
316,None,None,None,None,None,None,None,None
317,None,None,None,None,None,None,None,None
318,CCC(C)C1NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(CC(C)C)NC1=O)C(C)CC,InChIKey=TWIWKKDPZSBUKF-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Oligopeptides,Aliphatic heteromonocyclic compounds
319,None,None,None,None,None,None,None,None
320,None,None,None,None,None,None,None,None
321,None,None,None,None,None,None,None,None
322,CCCCCCCCCCCC(=O)OC1C(OC(C)=O)C(COC(C)=O)OC(OCC(O)C(O)CO)C1OC(C)=O,InChIKey=ZXONCHMIIHLRHD-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Saccharolipids,,Saccharolipids,Aliphatic heteromonocyclic compounds
323,[H]C1(C)CC([H])(CC(C)(C)C1([H])CCC(C)=O)OC1([H])OC([H])(COC2([H])OC([H])(C)C([H])(O)C([H])(O)C2([H])O)C([H])(O)C([H])(O)C1([H])O,InChIKey=XKYNOSKPNRIVGQ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides,Terpene glycosides,Aliphatic heteromonocyclic compounds
324,None,None,None,None,None,None,None,None
325,None,None,None,None,None,None,None,None
326,COC(=O)C(N)Cc1ccc(O)cc1,InChIKey=MWZPENIJLUWBSY-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Tyrosine and derivatives,Aromatic homomonocyclic compounds
327,CCCCCCCCCCCCCCCCOCC(O)COP(O)(=O)OCCN,InChIKey=OKXWJISJKQKUTN-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphoethanolamines,Monoalkylglycerophosphoethanolamines,Aliphatic acyclic compounds
328,None,None,None,None,None,None,None,None
329,OCCOCCOCCO,InChIKey=ZIBGPFATKBEMQZ-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Aliphatic acyclic compounds
330,CC(C)CC(N)C(=O)NC(CC1=CC=CC=C1)C(O)=O,InChIKey=KFKWRHQBZQICHA-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Aromatic homomonocyclic compounds
331,None,None,None,None,None,None,None,None
332,None,None,None,None,None,None,None,None
333,OCCOCCOCCOCCOCCO,InChIKey=JLFNLZLINWHATN-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Aliphatic acyclic compounds
334,None,None,None,None,None,None,None,None
335,CCCCCCCCCCCCCCCNC(=O)C1CCCCC1,InChIKey=VMFXYTSKMWPHQH-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,Secondary carboxylic acid amides,Aliphatic homomonocyclic compounds
336,None,None,None,None,None,None,None,None
337,None,None,None,None,None,None,None,None
338,CC(O)C([NH3+])C(=O)NC(CC1=CC=CC=C1)C([O-])=O,InChIKey=IQHUITKNHOKGFC-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Aromatic homomonocyclic compounds
339,CC(C=CC=C(C)C1CNC(C1CC(O)=O)C(O)=O)C(O)=O,InChIKey=VZFRNCSOCOPNDB-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Kainoids,Aliphatic heteromonocyclic compounds
340,None,None,None,None,None,None,None,None
341,COC1C=CC(C)(O)C(CC(=O)OC(C)C(C)CCC=C1C)SCC(N)C(O)=O,InChIKey=XBLHNZRXAORYAC-UHFFFAOYSA-N,Organic compounds,Phenylpropanoids and polyketides,Macrolides and analogues,,Macrolides and analogues,Aliphatic heteromonocyclic compounds
342,None,None,None,None,None,None,None,None
343,None,None,None,None,None,None,None,None
344,None,None,None,None,None,None,None,None
345,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OCC(O)COP(O)(=O)OCCN,InChIKey=NJHKGJJIKOCCMZ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphoethanolamines,1-acyl-sn-glycero-3-phosphoethanolamines,Aliphatic acyclic compounds
346,None,None,None,None,None,None,None,None
347,None,None,None,None,None,None,None,None
348,None,None,None,None,None,None,None,None
349,CC(C)CC(N)C(O)=NC(CC(C)C)C(O)=O,InChIKey=LCPYQJIKPJDLLB-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Aliphatic acyclic compounds
350,COC(=O)C(C)=CCCC(C)(OC1OC(COC(=O)CC(C)(O)CC(O)=O)C(O)C(O)C1O)C=C,InChIKey=LVOGPECZHVNNHD-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Saccharolipids,,Saccharolipids,Aliphatic heteromonocyclic compounds
351,None,None,None,None,None,None,None,None
352,CC(C)CC(N)C(O)=NC(CC(C)C)C(O)=O,InChIKey=LCPYQJIKPJDLLB-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Aliphatic acyclic compounds
353,CC(N)C(=O)NC(Cc1ccccc1)C(O)=O,InChIKey=OMNVYXHOSHNURL-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Aromatic homomonocyclic compounds
354,OCC1OC(OCCCCCCOC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,InChIKey=ZCQFQHHORAFPCP-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acyl glycosides,Fatty acyl glycosides of mono- and disaccharides,Aliphatic heteromonocyclic compounds
355,None,None,None,None,None,None,None,None
356,CC(O)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO,InChIKey=MCVKSYYBBHNAFN-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Secondary alcohols,Aliphatic acyclic compounds
357,None,None,None,None,None,None,None,None
358,None,None,None,None,None,None,None,None
359,None,None,None,None,None,None,None,None
360,None,None,None,None,None,None,None,None
361,None,None,None,None,None,None,None,None
362,None,None,None,None,None,None,None,None
363,None,None,None,None,None,None,None,None
364,None,None,None,None,None,None,None,None
365,COC(=O)CCCCCCCCC=CC(COCC(C=CCCCCCCCCC(=O)OC)N=C(C)O)N=C(C)O,InChIKey=UIRNJMSUTUNFCZ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid methyl esters,Aliphatic acyclic compounds
366,None,None,None,None,None,None,None,None
367,CC(C)CC(NC(=O)C(N)CCCCN)C(O)=O,InChIKey=ATIPDCIQTUXABX-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Aliphatic acyclic compounds
368,None,None,None,None,None,None,None,None
369,CCCCCCCCCCCCCCCC(O)C(N)CO,InChIKey=OTKJDMGTUTTYMP-UHFFFAOYSA-N,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,"1,2-aminoalcohols",Aliphatic acyclic compounds
370,None,None,None,None,None,None,None,None
371,None,None,None,None,None,None,None,None
372,NC(CCCN=C(N)N)C(N)=O,InChIKey=ULEBESPCVWBNIF-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alpha amino acid amides,Aliphatic acyclic compounds
373,None,None,None,None,None,None,None,None
374,None,None,None,None,None,None,None,None
375,None,None,None,None,None,None,None,None
376,None,None,None,None,None,None,None,None
377,None,None,None,None,None,None,None,None
378,None,None,None,None,None,None,None,None
