,SMILES,inchikey,kingdom,superclass,CF_class,subclass,direct_parent,molecular_framework
197,None,None,None,None,None,None,None,None
198,None,None,None,None,None,None,None,None
199,CCCCCCCCCCOP(OCCOCCOC)N=POCCN(C)C,InChIKey=OJZUWVWSFXAJAR-UHFFFAOYSA-N,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Trialkylamines,Aliphatic acyclic compounds
200,[CH2]ON=C(C)C1=CC=C(OC2=CC=CC=C2)C=C1,InChIKey=KLYLBLNCYHSFQK-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,Diphenylethers,Diphenylethers,Aromatic homomonocyclic compounds
201,None,None,None,None,None,None,None,None
202,None,None,None,None,None,None,None,None
203,None,None,None,None,None,None,None,None
204,None,None,None,None,None,None,None,None
205,None,None,None,None,None,None,None,None
206,None,None,None,None,None,None,None,None
207,None,None,None,None,None,None,None,None
208,None,None,None,None,None,None,None,None
209,CC(O)C(NC(=O)C(NC(=O)C(N)CC1=CC=CC=C1)C(C)O)C(O)=O,InChIKey=YFXXRYFWJFQAFW-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Oligopeptides,Aromatic homomonocyclic compounds
210,CC(C)(CO)C(O)C(O)=NCCC(O)=NCCN=C(O)CC(C)(O)CC(O)=O,InChIKey=KKBDSAUAJIGBFL-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Hydroxy fatty acids,Aliphatic acyclic compounds
211,C,InChIKey=VNWKTOKETHGBQD-UHFFFAOYSA-N,Organic compounds,Hydrocarbons,Saturated hydrocarbons,Alkanes,Alkanes,Aliphatic acyclic compounds
212,None,None,None,None,None,None,None,None
213,None,None,None,None,None,None,None,None
214,None,None,None,None,None,None,None,None
215,CCOC(=O)CC1(CC(=O)OCC)CCC(CC1)C=O,InChIKey=CBJNFBATSCDVPI-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Aliphatic homomonocyclic compounds
216,None,None,None,None,None,None,None,None
217,None,None,None,None,None,None,None,None
218,None,None,None,None,None,None,None,None
219,None,None,None,None,None,None,None,None
220,None,None,None,None,None,None,None,None
221,CC1OC(C(CC1O)OC(C)=O)C1(C)C(=O)C2=Cc3cc(C)c(C=C4N=C(C=c5[nH]c(cc5C)=CC1=N2)C(=O)C4(C)O)[nH]3,InChIKey=ZARYZUPFPJSRQD-UHFFFAOYSA-N,Organic compounds,Organoheterocyclic compounds,Tetrapyrroles and derivatives,,Tetrapyrroles and derivatives,Aromatic heteropolycyclic compounds
222,None,None,None,None,None,None,None,None
223,None,None,None,None,None,None,None,None
224,CC(C)CC(NC(=O)C(N)CCC(O)=O)C(=O)N1CCCC1C(O)=O,InChIKey=UGSVSNXPJJDJKL-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Oligopeptides,Aliphatic heteromonocyclic compounds
225,CCC(C)(C)C(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCCO)C4(C)CCC23)C1,InChIKey=FNGDGRHLOWQZNQ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives","Bile acids, alcohols and derivatives",Aliphatic homopolycyclic compounds
226,None,None,None,None,None,None,None,None
227,None,None,None,None,None,None,None,None
228,COC(=O)c1cc(O)cc(O)c1,InChIKey=RNVFYQUEEMZKLR-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,m-Hydroxybenzoic acid esters,Aromatic homomonocyclic compounds
229,None,None,None,None,None,None,None,None
230,OC(CCCCCCCC(O)=O)C(O)CCCCCC(O)=O,InChIKey=DVIKJRSTGGXNJP-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Aliphatic acyclic compounds
231,None,None,None,None,None,None,None,None
232,OCCN=C(O)CCCCCCCCCCCCCCCCC(O)=NCCO,InChIKey=ZTAVUNPNUOQIMM-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboximidic acids and derivatives,Carboximidic acids,Carboximidic acids,Aliphatic acyclic compounds
233,CCCCCCCCCCCCCCCCOCCOCCOCCOCCO,InChIKey=CACXEVGZNASLOU-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Aliphatic acyclic compounds
234,None,None,None,None,None,None,None,None
235,None,None,None,None,None,None,None,None
236,None,None,None,None,None,None,None,None
237,COC(=O)CCCCCCCCC(=O)OC,InChIKey=ALOUNLDAKADEEB-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid methyl esters,Aliphatic acyclic compounds
238,CC(C)CC(N)C(=O)NC(CO)C(=O)NC(CC1=CC=CC=C1)C(O)=O,InChIKey=IWMJFLJQHIDZQW-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Oligopeptides,Aromatic homomonocyclic compounds
239,None,None,None,None,None,None,None,None
240,None,None,None,None,None,None,None,None
241,None,None,None,None,None,None,None,None
242,None,None,None,None,None,None,None,None
243,None,None,None,None,None,None,None,None
244,None,None,None,None,None,None,None,None
245,CNCCCCCCNC1=NC(NC(CC2=CN=CN2)C(O)=O)=NC(NC(CCCN=C(N)N)C(O)=O)=N1,InChIKey=YSFDKXBPKSIPHM-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Histidine and derivatives,Aromatic heteromonocyclic compounds
246,None,None,None,None,None,None,None,None
247,CCCCC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C(CCCCO)OC(C)=O,InChIKey=CVICVJJLTRJTPD-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tetracarboxylic acids and derivatives,Tetracarboxylic acids and derivatives,Aliphatic acyclic compounds
248,None,None,None,None,None,None,None,None
249,CC(=C)COC1=CC2=C(C=C1)C(C)=CC(=O)O2,InChIKey=SXUHNEMTGMWMJG-UHFFFAOYSA-N,Organic compounds,Phenylpropanoids and polyketides,Coumarins and derivatives,,Coumarins and derivatives,Aromatic heteropolycyclic compounds
250,OC(=O)CCCCCCCCCCCCOP(O)(O)=O,InChIKey=RIFSIKASZXNHRB-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Aliphatic acyclic compounds
251,COC(C(O)C(O)CO)C(CO)N=C(C)O,InChIKey=GWSIEZBXOFUNKZ-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Monosaccharides,Aliphatic acyclic compounds
252,NC1=CC(=CC(=C1)C(=O)NC(CO)CO)C(=O)NC(CO)CO,InChIKey=FNWMEZLAQHOBOS-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Aminobenzamides,Aromatic homomonocyclic compounds
253,None,None,None,None,None,None,None,None
254,None,None,None,None,None,None,None,None
255,None,None,None,None,None,None,None,None
256,CCCCC(=O)OCC,InChIKey=ICMAFTSLXCXHRK-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Aliphatic acyclic compounds
257,CCCCCN(CCCCC)C1=CC=CC=C1C=C,InChIKey=KIVAWRFBLXNJMC-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,Styrenes,Styrenes,Aromatic homomonocyclic compounds
258,CCC(C)(CO)C(O)CCCCCCCC(O)C(C)(CC)CO,InChIKey=LZIGRVRCYKCQFQ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohols,Long-chain fatty alcohols,Aliphatic acyclic compounds
259,None,None,None,None,None,None,None,None
260,None,None,None,None,None,None,None,None
261,CC(O)=NCC(O)=NC(CCC(O)=O)CC1=CC=CC=C1,InChIKey=NBCGXEGRFPNWIB-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Gamma amino acids and derivatives,Aromatic homomonocyclic compounds
262,None,None,None,None,None,None,None,None
263,None,None,None,None,None,None,None,None
264,None,None,None,None,None,None,None,None
265,None,None,None,None,None,None,None,None
266,CC1CC(O)C2(C)C1C(C)CC1OC(=O)C(=C)C1C2OC(C)=O,InChIKey=FOGOKKRFWKCVQL-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,Sesquiterpene lactones,Aliphatic heteropolycyclic compounds
267,CCCC(OCNCC1=CC=CC(C[NH])=C1)C(O)=O,InChIKey=PESOFTTVOMEKFM-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,,Benzene and substituted derivatives,Aromatic homomonocyclic compounds
268,ONC(=O)CCCCCN(CC(=O)NCC1CCCCC1)CC(=O)NCC1CCCCC1,InChIKey=DVHCLOXWOOOOCE-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alpha amino acid amides,Aliphatic homomonocyclic compounds
269,None,None,None,None,None,None,None,None
270,CC(NP(C)(=O)NC(C)C(=O)OC1CCCCC1)C(=O)OC1CCCCC1,InChIKey=WHNIOLFIEYIEHG-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alpha amino acid esters,Aliphatic homomonocyclic compounds
271,None,None,None,None,None,None,None,None
272,None,None,None,None,None,None,None,None
273,None,None,None,None,None,None,None,None
274,None,None,None,None,None,None,None,None
275,CC(=O)OCC=CCCC(O)C1CCC(O1)C(O)CCC=CCOC(C)=O,InChIKey=AAFLEFMRFUWHBX-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohols,Fatty alcohols,Aliphatic heteromonocyclic compounds
276,COC(=O)C(=C)C1C(C)=CC(=O)OC1(C)C(=C)C(=O)OC,InChIKey=DEGYJNRBLNYUHM-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,Tricarboxylic acids and derivatives,Aliphatic heteromonocyclic compounds
277,None,None,None,None,None,None,None,None
278,CC1=COC(C)(CC(=C)C(O)=O)CC1,InChIKey=MSRGDCBKSXAMPT-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acids,Carboxylic acids,Aliphatic heteromonocyclic compounds
279,None,None,None,None,None,None,None,None
280,CCN=C(O)CCC=CCCC(O)=NCC,InChIKey=DSGYYBHWLWOSNE-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboximidic acids and derivatives,Carboximidic acids,Carboximidic acids,Aliphatic acyclic compounds
281,ONC(=O)CCCCCN(CC(=O)NCC1CCCCC1)CC(=O)NCC1CCCCC1,InChIKey=DVHCLOXWOOOOCE-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alpha amino acid amides,Aliphatic homomonocyclic compounds
282,None,None,None,None,None,None,None,None
283,None,None,None,None,None,None,None,None
284,C,InChIKey=VNWKTOKETHGBQD-UHFFFAOYSA-N,Organic compounds,Hydrocarbons,Saturated hydrocarbons,Alkanes,Alkanes,Aliphatic acyclic compounds
285,CCCCCCCCCC(=O)NCCCCC(NC(=O)CCCCCCCCC)C(=O)OC,InChIKey=LZMAQIGRODLCND-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids and derivatives,Aliphatic acyclic compounds
286,None,None,None,None,None,None,None,None
287,None,None,None,None,None,None,None,None
288,None,None,None,None,None,None,None,None
289,CC(C)C(N=C(C)O)C(O)=NC(CC1=CC=C(O)C=C1)C(O)=O,InChIKey=CJRWFIYEMFXSKK-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Aromatic homomonocyclic compounds
290,None,None,None,None,None,None,None,None
291,NP(O)OCC1OC(C(OCCCNC(N)=N)C1O)N1C=NC2=C1N=CN=C2N,InChIKey=FMTMKSBQVRKFLG-UHFFFAOYSA-N,Organic compounds,"Nucleosides, nucleotides, and analogues",Purine nucleosides,,Purine nucleosides,Aromatic heteropolycyclic compounds
292,CC(=O)C1CC=C(C)CC(=C=O)C2C(OC(=O)C2=C)C=C1C,InChIKey=HZLKMESEFOFZJP-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,Germacranolides and derivatives,Aliphatic heteropolycyclic compounds
293,None,None,None,None,None,None,None,None
294,None,None,None,None,None,None,None,None
295,None,None,None,None,None,None,None,None
296,None,None,None,None,None,None,None,None
297,None,None,None,None,None,None,None,None
298,CC1(C)N=C(N)N=C(N)N1OCCCCCCCCCCCCON1C(N)=NC(N)=NC1(C)C,InChIKey=WFYPTQBOBVJAPA-UHFFFAOYSA-N,Organic compounds,Organoheterocyclic compounds,Triazines,Aminotriazines,Aminotriazines,Aliphatic heteromonocyclic compounds
299,CCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)=O,InChIKey=YHDAOLOJCJJQDK-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids,Aliphatic acyclic compounds
300,None,None,None,None,None,None,None,None
301,None,None,None,None,None,None,None,None
302,ONC(=O)CCCCCN(CC(=O)NCC1CCCCC1)CC(=O)NCC1CCCCC1,InChIKey=DVHCLOXWOOOOCE-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alpha amino acid amides,Aliphatic homomonocyclic compounds
303,CCCCCCCCCCCC1=NC=CN1CCC1=NC(=NC(=N1)N(CO)CO)N(CO)CO,InChIKey=VQXSMWRAWRASFM-UHFFFAOYSA-N,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Dialkylarylamines,Aromatic heteromonocyclic compounds
304,CCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)=O,InChIKey=YHDAOLOJCJJQDK-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids,Aliphatic acyclic compounds
305,None,None,None,None,None,None,None,None
306,CC1CC(=O)C2(O)C11CC(OC(=O)C1O)C(C)(O)C2(C)COC(C)=O,InChIKey=OYMKKWFQISOWIX-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,Terpene lactones,Aliphatic heteropolycyclic compounds
307,CC1=CC=C(C=C1)C(CCC(O)=N)OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,InChIKey=DOZFPKLEXSYLPP-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,O-glycosyl compounds,Aromatic heteromonocyclic compounds
308,CCCCCC=CCC(O)C=CC=CC=CC(O)CCCC(=O)NCCCN,InChIKey=OIKPVPQZNCNDHN-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,N-acyl amines,Aliphatic acyclic compounds
309,None,None,None,None,None,None,None,None
310,None,None,None,None,None,None,None,None
311,None,None,None,None,None,None,None,None
312,None,None,None,None,None,None,None,None
313,None,None,None,None,None,None,None,None
314,None,None,None,None,None,None,None,None
315,None,None,None,None,None,None,None,None
316,CCCCCCCC(=O)OCC(OC(=O)CCCCCCC)C(N)=O,InChIKey=SQCGUQKRQFIHJL-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Aliphatic acyclic compounds
317,None,None,None,None,None,None,None,None
318,None,None,None,None,None,None,None,None
319,CCCCCCCCCCCCNCCOCCOCCOCCOCCOCCO,InChIKey=CFGPREJTPSBXHY-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Aliphatic acyclic compounds
320,NC(CCC(O)=O)C(=O)NC(CC1=CC=CC=C1)C(O)=O,InChIKey=XMBSYZWANAQXEV-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Aromatic homomonocyclic compounds
321,COCCOCCOCCOCCOCCOCCOCCOCCNC(=O)OCC(CO)CO,InChIKey=AFXVEXBOSNCSEI-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Carbamate esters,Aliphatic acyclic compounds
322,None,None,None,None,None,None,None,None
323,CCCCCCCCCCCCCC(O)C(O)C(N)CO,InChIKey=NKOLYWXODIHTSI-UHFFFAOYSA-N,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,"1,3-aminoalcohols",Aliphatic acyclic compounds
324,CC(CCCCN=C(O)CCOCCOCCN)C(O)=NC(CCCCN=C(O)CCN)C(O)=N,InChIKey=ZGAXBIBQRCTBJD-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboximidic acids and derivatives,Carboximidic acids,Carboximidic acids,Aliphatic acyclic compounds
325,CC12CCC3C(CC(O)=O)C(CC(O)=O)CCC3C1CCC2=O,InChIKey=GZFVGYNDYJGOFD-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,Prostaglandins and related compounds,Aliphatic homopolycyclic compounds
326,CCC(=O)OCCCC1(O)CCC2C3C=CC4=CC(=O)CCC4(C)C3CCC12C,InChIKey=KQVOIJGAVZZNRN-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Androstane steroids,Androgens and derivatives,Aliphatic homopolycyclic compounds
327,None,None,None,None,None,None,None,None
328,CCCC(O)C(COC1OC(CO)C(O)C(O)C1O)N=C(O)CC,InChIKey=FHXNJPUMTPPACZ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acyl glycosides,Fatty acyl glycosides of mono- and disaccharides,Aliphatic heteromonocyclic compounds
329,None,None,None,None,None,None,None,None
330,None,None,None,None,None,None,None,None
331,None,None,None,None,None,None,None,None
332,None,None,None,None,None,None,None,None
333,CCCOC(C(O)C(O)C(O)CO)C(O)=N,InChIKey=GDMMHCFVCXAHDI-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Monosaccharides,Aliphatic acyclic compounds
334,None,None,None,None,None,None,None,None
335,None,None,None,None,None,None,None,None
336,CC(C)C(N)C(=O)NC(CCCCN)C(=O)NC(CO)C(=O)NC(CCCN=C(N)N)C(O)=O,InChIKey=IEORLFBZWOYBGT-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Oligopeptides,Aliphatic acyclic compounds
337,OCC(COC(=O)CCCCCCCCCCCCCCCCC(O)=O)NO,InChIKey=SJBADOKFFZHLEE-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Aliphatic acyclic compounds
338,None,None,None,None,None,None,None,None
339,CCC=CCC=CCC=CCCCCCC(=O)OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,InChIKey=YXZLKWYMGZZHKP-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,O-glycosyl compounds,Aliphatic heteromonocyclic compounds
340,CC(=O)NC1C(O)C(O)C(CO)OC1OC1=CC=C(C)C=C1,InChIKey=XLMQIFNHFQBSND-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,N-acyl-alpha-hexosamines,Aromatic heteromonocyclic compounds
341,None,None,None,None,None,None,None,None
342,None,None,None,None,None,None,None,None
343,CCCCCC(O)C=CC=CCNC(=O)CCCCCC(O)=O,InChIKey=QVTUHBVEJNASDG-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,Aliphatic acyclic compounds
344,CC(C)C(N=C(O)NC1=CC=C(C=C1)N(=O)=O)C1=CC=C[CH]1,InChIKey=OFPYAWPBACBVDD-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,Nitrobenzenes,Nitrobenzenes,Aromatic homomonocyclic compounds
345,None,None,None,None,None,None,None,None
346,None,None,None,None,None,None,None,None
347,CC(C)(C)OC([O])=NC(CC1=CC=CC=C1)C(O)=O,InChIKey=KYACWVZQRRXUKE-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Phenylalanine and derivatives,Aromatic homomonocyclic compounds
348,CCCCCCCCCCN(CCCCCCCCCC)CC1=CC=CC=C1,InChIKey=HZALSNJQFSFNJR-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenylmethylamines,Phenylmethylamines,Aromatic homomonocyclic compounds
349,None,None,None,None,None,None,None,None
350,CCCCCCCCCCNC(CO)(CO)CO,InChIKey=ZVJANWOVRRASPU-UHFFFAOYSA-N,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,"1,2-aminoalcohols",Aliphatic acyclic compounds
351,None,None,None,None,None,None,None,None
352,None,None,None,None,None,None,None,None
353,None,None,None,None,None,None,None,None
354,None,None,None,None,None,None,None,None
355,NC(CC1=CC=CC=C1)C(=O)N1CCCC1C(O)=O,InChIKey=WEQJQNWXCSUVMA-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Aromatic heteromonocyclic compounds
356,None,None,None,None,None,None,None,None
357,CC(C)CC(NC(=O)C(CC(C)C)NC(=O)C(N)CCCCN)C(=O)NCC(O)=O,InChIKey=GZKZXXCREHIJOH-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Oligopeptides,Aliphatic acyclic compounds
358,CCCNC(=O)CNc1cc(cc(NCC)n1)[N+]([O-])=O,InChIKey=ADPBTJIQKVDBLU-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alpha amino acid amides,Aromatic heteromonocyclic compounds
359,COC(=O)C(N=C(O)CCCCCC(O)=NC(C(C)C)C(=O)OC)C(C)C,InChIKey=ACZPOQRAZJXHLE-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids and derivatives,Aliphatic acyclic compounds
360,CCOC(=O)C1=C(CC(C)=CC1)C(=O)OCC,InChIKey=OUJFZMLRCBCQDM-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,Dicarboxylic acids and derivatives,Aliphatic homomonocyclic compounds
361,None,None,None,None,None,None,None,None
362,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNC(C)=O,InChIKey=SKXNHLLHQXZFAT-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,Acetamides,Aliphatic acyclic compounds
363,None,None,None,None,None,None,None,None
