,scan,network,ecoNetConsensus,ecoNetConsensusScore,ecoNetConsensusLevel,numberOfNodes,matchSource
440,469,484,Organic acids and derivatives,0.6785714285714286,superclass,28.0,In silico
441,471,-1,,,,,
442,472,2908,,,,,
443,473,-1,,,,,
444,474,405,Organoheterocyclic compounds;Azoles;Thiadiazoles,1.0534883720930233,subclass,43.0,In silico
445,475,2052,,,,,
446,476,1696,Organic acids and derivatives,0.6666666666666666,superclass,3.0,In silico
447,477,1223,Lipids and lipid-like molecules,0.6,superclass,5.0,In silico
448,478,382,,,,,
449,479,594,Lipids and lipid-like molecules;Prenol lipids;Quinone and hydroquinone lipids,1.0,subclass,1.0,Library
450,480,-1,,,,,
451,481,222,Lipids and lipid-like molecules;Sphingolipids,0.8297297297297297,class,74.0,In silico
452,482,-1,,,,,
453,483,-1,,,,,
454,484,2019,Lipids and lipid-like molecules;Glycerolipids,1.1,class,2.0,In silico
455,485,-1,,,,,
456,486,89,Lipids and lipid-like molecules,0.7999999999999999,superclass,60.0,In silico
457,487,-1,,,,,
458,488,-1,,,,,
459,489,46,Lipids and lipid-like molecules;Glycerolipids;Glycosylglycerols,0.7853932584269663,subclass,89.0,In silico
460,490,36,Lipids and lipid-like molecules,0.6,superclass,4.0,In silico
461,491,-1,,,,,
462,492,1811,Organic oxygen compounds;Organooxygen compounds;Carbohydrates and carbohydrate conjugates,1.1,subclass,3.0,In silico
463,493,1105,Lipids and lipid-like molecules,0.85,superclass,8.0,In silico
464,494,1258,Lipids and lipid-like molecules,0.7142857142857143,superclass,7.0,In silico
465,495,3213,,,,,
466,496,-1,,,,,
467,497,1011,Organohalogen compounds;Alkyl halides;Alkyl chlorides,1.1,subclass,2.0,In silico
468,498,46,Lipids and lipid-like molecules;Glycerolipids;Glycosylglycerols,0.7853932584269663,subclass,89.0,In silico
469,499,169,,,,,
470,500,181,Lipids and lipid-like molecules;Sphingolipids,1.0305555555555557,class,72.0,In silico
471,501,972,Benzenoids;Benzene and substituted derivatives;Phenylmethylamines,1.1,subclass,2.0,In silico
472,502,-1,,,,,
473,503,31,Lipids and lipid-like molecules;Prenol lipids;Tetraterpenoids,1.1,subclass,7.0,Library
474,504,-1,,,,,
475,505,2577,,,,,
476,506,-1,,,,,
477,507,3582,,,,,
478,508,318,Lipids and lipid-like molecules;Sphingolipids,0.9,class,25.0,In silico
479,511,31,Lipids and lipid-like molecules;Prenol lipids;Tetraterpenoids,1.1,subclass,7.0,Library
480,512,414,Organic nitrogen compounds;Organonitrogen compounds;Amines,0.9615384615384616,subclass,26.0,In silico
481,513,-1,,,,,
482,514,-1,,,,,
483,515,405,Organoheterocyclic compounds;Azoles;Thiadiazoles,1.0534883720930233,subclass,43.0,In silico
484,516,-1,,,,,
485,517,1015,Organic acids and derivatives;Carboxylic acids and derivatives;Dicarboxylic acids and derivatives,1.0,subclass,1.0,Library
486,518,3444,Lipids and lipid-like molecules;Fatty Acyls,0.85,class,4.0,In silico
487,519,115,Lipids and lipid-like molecules,1.0824561403508772,superclass,57.0,In silico
488,520,223,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.0,subclass,6.0,Library
489,521,186,,,,,
490,522,359,,,,,
491,523,-1,,,,,
492,524,311,Lipids and lipid-like molecules;Prenol lipids,0.975,class,8.0,In silico
493,525,32,Lipids and lipid-like molecules;Sphingolipids,0.9888888888888888,class,63.0,In silico
494,526,3406,,,,2.0,In silico
495,527,-1,,,,,
496,528,497,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",0.9181818181818182,subclass,22.0,In silico
497,529,115,Lipids and lipid-like molecules,1.0824561403508772,superclass,57.0,In silico
498,530,1651,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",0.9,subclass,5.0,In silico
499,531,363,Lipids and lipid-like molecules;Sphingolipids;Ceramides,0.9823529411764705,subclass,17.0,In silico
500,532,-1,,,,,
501,533,-1,,,,,
502,534,81,Lipids and lipid-like molecules;Prenol lipids,0.8461538461538461,class,13.0,In silico
503,535,-1,,,,,
504,536,31,Lipids and lipid-like molecules;Prenol lipids;Tetraterpenoids,1.1,subclass,7.0,Library
505,538,524,,,,,
506,539,89,Lipids and lipid-like molecules,0.7999999999999999,superclass,60.0,In silico
507,540,659,Lipids and lipid-like molecules;Sphingolipids;Glycosphingolipids,1.0,subclass,2.0,In silico
508,541,-1,,,,,
509,542,115,Lipids and lipid-like molecules,1.0824561403508772,superclass,57.0,In silico
510,543,337,Organic nitrogen compounds;Organonitrogen compounds;Amines,0.85,subclass,40.0,In silico
511,544,-1,,,,,
512,546,-1,,,,,
513,547,7,Lipids and lipid-like molecules,0.9936170212765957,superclass,94.0,In silico
514,548,1064,Lipids and lipid-like molecules,0.9,superclass,5.0,In silico
515,549,709,Organic nitrogen compounds,0.6666666666666666,superclass,15.0,In silico
516,550,1564,Lipids and lipid-like molecules;Sphingolipids;Glycosphingolipids,1.0,subclass,1.0,In silico
517,551,-1,,,,,
518,552,497,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",0.9181818181818182,subclass,22.0,In silico
519,554,-1,,,,,
520,555,31,Lipids and lipid-like molecules;Prenol lipids;Tetraterpenoids,1.1,subclass,7.0,Library
521,556,-1,,,,,
522,557,332,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",0.8384615384615385,subclass,65.0,In silico
523,558,405,Organoheterocyclic compounds;Azoles;Thiadiazoles,1.0534883720930233,subclass,43.0,In silico
524,559,745,Lipids and lipid-like molecules;Fatty Acyls;Fatty amides,1.0,subclass,3.0,In silico
525,560,-1,,,,,
526,561,332,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",0.8384615384615385,subclass,65.0,In silico
527,563,223,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.0,subclass,6.0,Library
528,564,1995,Lipids and lipid-like molecules;Sphingolipids;Glycosphingolipids,1.0,subclass,1.0,In silico
529,565,-1,,,,,
530,567,-1,,,,,
531,568,405,Organoheterocyclic compounds;Azoles;Thiadiazoles,1.0534883720930233,subclass,43.0,In silico
532,569,-1,,,,,
533,570,318,Lipids and lipid-like molecules;Sphingolipids,0.9,class,25.0,In silico
534,571,-1,,,,,
535,572,487,,,,,
536,573,733,Lipids and lipid-like molecules;Prenol lipids,1.0,class,3.0,In silico
537,575,2381,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.1,subclass,2.0,In silico
538,576,40,Lipids and lipid-like molecules;Sphingolipids,0.7736842105263158,class,95.0,In silico
539,577,-1,,,,,
540,578,658,Benzenoids;Benzene and substituted derivatives;Benzoic acids and derivatives,1.0,subclass,1.0,Library
541,579,524,,,,,
542,580,458,,,,,
543,581,-1,,,,,
544,582,-1,,,,,
545,583,-1,,,,,
546,584,46,Lipids and lipid-like molecules;Glycerolipids;Glycosylglycerols,0.7853932584269663,subclass,89.0,In silico
547,585,181,Lipids and lipid-like molecules;Sphingolipids,1.0305555555555557,class,72.0,In silico
548,586,-1,,,,,
549,587,311,Lipids and lipid-like molecules;Prenol lipids,0.975,class,8.0,In silico
550,589,-1,,,,,
551,590,-1,,,,,
552,591,680,Lipids and lipid-like molecules;Sphingolipids;Glycosphingolipids,0.8272727272727273,subclass,11.0,In silico
553,592,-1,,,,,
554,593,7,Lipids and lipid-like molecules,0.9936170212765957,superclass,94.0,In silico
555,595,709,Organic nitrogen compounds,0.6666666666666666,superclass,15.0,In silico
556,596,-1,,,,,
557,597,-1,,,,,
558,598,31,Lipids and lipid-like molecules;Prenol lipids;Tetraterpenoids,1.1,subclass,7.0,Library
559,599,-1,,,,,
560,600,332,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",0.8384615384615385,subclass,65.0,In silico
561,601,-1,,,,,
562,602,-1,,,,,
563,603,-1,,,,,
564,604,-1,,,,,
565,605,319,Lipids and lipid-like molecules;Prenol lipids,1.1,class,3.0,Library
566,606,233,Organic oxygen compounds;Organooxygen compounds;Carbohydrates and carbohydrate conjugates,1.0,subclass,1.0,Library
567,607,1015,Organic acids and derivatives;Carboxylic acids and derivatives;Dicarboxylic acids and derivatives,1.0,subclass,1.0,Library
568,609,124,Benzenoids;Benzene and substituted derivatives;Toluenes,1.0743589743589743,subclass,39.0,In silico
569,610,-1,,,,,
570,611,-1,,,,,
571,612,560,Organic oxygen compounds,0.6,superclass,6.0,In silico
572,614,2799,Lipids and lipid-like molecules;Fatty Acyls,0.9,class,5.0,In silico
573,615,-1,,,,,
574,616,-1,,,,,
575,617,526,,,,,
576,618,-1,,,,,
577,619,-1,,,,,
578,620,-1,,,,,
579,621,183,Lipids and lipid-like molecules,0.6,superclass,5.0,In silico
580,622,280,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.0,subclass,1.0,In silico
581,624,31,Lipids and lipid-like molecules;Prenol lipids;Tetraterpenoids,1.1,subclass,7.0,Library
582,625,1616,,,,2.0,In silico
583,627,-1,,,,,
584,628,642,Lipids and lipid-like molecules,0.5714285714285714,superclass,7.0,In silico
585,629,524,,,,,
586,630,181,Lipids and lipid-like molecules;Sphingolipids,1.0305555555555557,class,72.0,In silico
587,631,174,Lipids and lipid-like molecules;Prenol lipids;Triterpenoids,1.0,subclass,2.0,Library
588,632,-1,,,,,
589,633,484,Organic acids and derivatives,0.6785714285714286,superclass,28.0,In silico
590,634,408,Organoheterocyclic compounds,0.7666666666666666,superclass,12.0,In silico
591,635,-1,,,,,
592,636,425,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.0,subclass,2.0,In silico
593,637,91,Lipids and lipid-like molecules;Glycerophospholipids;Glycerophosphocholines,1.0,subclass,3.0,Library
594,640,-1,,,,,
595,641,332,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",0.8384615384615385,subclass,65.0,In silico
596,642,368,,,,,
597,643,-1,,,,,
598,644,-1,,,,,
599,645,-1,,,,,
600,647,100,Lipids and lipid-like molecules;Glycerophospholipids;Glycerophosphocholines,1.1,subclass,4.0,Library
601,648,-1,,,,,
602,651,-1,,,,,
603,652,405,Organoheterocyclic compounds;Azoles;Thiadiazoles,1.0534883720930233,subclass,43.0,In silico
604,653,1803,Organic oxygen compounds;Organooxygen compounds;Ethers,1.0,subclass,1.0,In silico
605,654,115,Lipids and lipid-like molecules,1.0824561403508772,superclass,57.0,In silico
606,655,-1,,,,,
607,656,1809,,,,,
608,657,-1,,,,,
609,658,-1,,,,,
610,659,-1,,,,,
611,660,1018,Lipids and lipid-like molecules;Sphingolipids,0.8857142857142857,class,14.0,In silico
612,661,436,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.0,subclass,2.0,In silico
613,662,-1,,,,,
614,664,1919,Lipids and lipid-like molecules;Prenol lipids;Tetraterpenoids,0.9888888888888888,subclass,9.0,In silico
615,665,332,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",0.8384615384615385,subclass,65.0,In silico
616,666,337,Organic nitrogen compounds;Organonitrogen compounds;Amines,0.85,subclass,40.0,In silico
617,667,177,Lipids and lipid-like molecules;Sphingolipids;Ceramides,0.9,subclass,25.0,In silico
618,668,-1,,,,,
619,671,930,,,,,
620,672,-1,,,,,
621,673,861,,,,,
622,674,-1,,,,,
623,675,-1,,,,,
624,676,-1,,,,,
625,677,3729,Organoheterocyclic compounds;Azoles,0.75,class,4.0,In silico
626,678,-1,,,,,
627,679,3628,Lipids and lipid-like molecules,1.1,superclass,2.0,In silico
628,680,-1,,,,,
629,681,7,Lipids and lipid-like molecules,0.9936170212765957,superclass,94.0,In silico
630,682,1528,Lipids and lipid-like molecules,0.75,superclass,4.0,In silico
631,683,225,Organoheterocyclic compounds;Azoles,1.0,class,2.0,In silico
632,684,-1,,,,,
633,685,661,Organic acids and derivatives,0.6538461538461539,superclass,26.0,In silico
634,686,161,Lipids and lipid-like molecules;Fatty Acyls;Fatty amides,1.1,subclass,3.0,In silico
635,687,-1,,,,,
636,688,-1,,,,,
637,689,363,Lipids and lipid-like molecules;Sphingolipids;Ceramides,0.9823529411764705,subclass,17.0,In silico
638,690,181,Lipids and lipid-like molecules;Sphingolipids,1.0305555555555557,class,72.0,In silico
639,691,181,Lipids and lipid-like molecules;Sphingolipids,1.0305555555555557,class,72.0,In silico
640,692,4358,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.1,subclass,2.0,In silico
641,693,-1,,,,,
642,694,2733,Lipids and lipid-like molecules;Fatty Acyls;Fatty acyl glycosides,1.1,subclass,2.0,In silico
643,695,318,Lipids and lipid-like molecules;Sphingolipids,0.9,class,25.0,In silico
644,696,-1,,,,,
645,697,1032,Lipids and lipid-like molecules;Prenol lipids;Tetraterpenoids,1.0,subclass,3.0,In silico
646,698,7,Lipids and lipid-like molecules,0.9936170212765957,superclass,94.0,In silico
647,699,-1,,,,,
648,700,-1,,,,,
649,702,-1,,,,,
650,704,46,Lipids and lipid-like molecules;Glycerolipids;Glycosylglycerols,0.7853932584269663,subclass,89.0,In silico
651,705,484,Organic acids and derivatives,0.6785714285714286,superclass,28.0,In silico
652,706,359,,,,,
653,707,1799,Lipids and lipid-like molecules;Prenol lipids;Triterpenoids,1.0,subclass,1.0,In silico
654,708,-1,,,,,
655,709,-1,,,,,
656,710,-1,,,,,
657,711,-1,,,,,
658,712,2843,Benzenoids;Benzene and substituted derivatives,1.1,class,2.0,In silico
659,713,-1,,,,,
660,714,222,Lipids and lipid-like molecules;Sphingolipids,0.8297297297297297,class,74.0,In silico
661,715,-1,,,,,
662,716,2409,Organic oxygen compounds,0.6666666666666666,superclass,3.0,In silico
663,717,1655,Lipids and lipid-like molecules;Fatty Acyls,1.0,class,2.0,In silico
664,718,-1,,,,,
665,719,-1,,,,,
666,720,-1,,,,,
667,721,-1,,,,,
668,722,-1,,,,,
669,723,-1,,,,,
670,724,-1,,,,,
671,725,3620,,,,,
672,726,-1,,,,,
673,727,-1,,,,,
674,728,-1,,,,,
675,729,-1,,,,,
676,730,-1,,,,,
677,731,332,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",0.8384615384615385,subclass,65.0,In silico
678,732,176,,,,,
679,733,-1,,,,,
680,734,318,Lipids and lipid-like molecules;Sphingolipids,0.9,class,25.0,In silico
681,735,7,Lipids and lipid-like molecules,0.9936170212765957,superclass,94.0,In silico
682,736,-1,,,,,
683,737,-1,,,,,
684,738,-1,,,,,
685,739,31,Lipids and lipid-like molecules;Prenol lipids;Tetraterpenoids,1.1,subclass,7.0,Library
686,740,1919,Lipids and lipid-like molecules;Prenol lipids;Tetraterpenoids,0.9888888888888888,subclass,9.0,In silico
687,741,7,Lipids and lipid-like molecules,0.9936170212765957,superclass,94.0,In silico
688,742,2053,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.0,subclass,1.0,In silico
689,743,565,Organic nitrogen compounds;Organonitrogen compounds,1.1,class,19.0,In silico
690,744,-1,,,,,
691,745,356,,,,,
692,746,-1,,,,,
693,747,-1,,,,,
694,748,1257,Lipids and lipid-like molecules;Sphingolipids;Glycosphingolipids,1.1,subclass,18.0,In silico
695,749,1479,Organic oxygen compounds,0.6,superclass,4.0,In silico
696,750,-1,,,,,
697,751,-1,,,,,
698,753,241,Lipids and lipid-like molecules;Sphingolipids;Glycosphingolipids,1.0,subclass,2.0,In silico
699,754,1404,Organoheterocyclic compounds,0.6,superclass,5.0,In silico
700,755,-1,,,,,
701,756,23,Organoheterocyclic compounds,0.7666666666666666,superclass,3.0,In silico
702,757,112,Lipids and lipid-like molecules;Sphingolipids,1.0230769230769232,class,13.0,In silico
703,758,1063,Organic oxygen compounds;Organooxygen compounds;Carbohydrates and carbohydrate conjugates,0.8,subclass,5.0,In silico
704,759,532,Organoheterocyclic compounds,0.6666666666666666,superclass,3.0,In silico
705,761,46,Lipids and lipid-like molecules;Glycerolipids;Glycosylglycerols,0.7853932584269663,subclass,89.0,In silico
706,763,233,Organic oxygen compounds;Organooxygen compounds;Carbohydrates and carbohydrate conjugates,1.0,subclass,1.0,Library
707,764,3324,Lipids and lipid-like molecules;Fatty Acyls;Fatty acyl glycosides,1.0,subclass,1.0,In silico
708,765,192,,,,,
709,766,7,Lipids and lipid-like molecules,0.9936170212765957,superclass,94.0,In silico
710,767,-1,,,,,
711,768,180,,,,,
712,769,-1,,,,,
713,770,1997,,,,,
714,771,-1,,,,,
715,772,1734,Organic acids and derivatives;Carboxylic acids and derivatives,1.1,class,2.0,In silico
716,773,226,Lipids and lipid-like molecules,0.6842105263157895,superclass,19.0,In silico
717,774,2385,Organophosphorus compounds;Organothiophosphorus compounds,1.0,class,1.0,In silico
718,775,567,Lipids and lipid-like molecules;Glycerolipids,1.0047619047619047,class,21.0,In silico
719,776,-1,,,,,
720,777,-1,,,,,
721,778,902,Lipids and lipid-like molecules,0.9,superclass,5.0,In silico
722,779,-1,,,,,
723,781,524,,,,,
724,782,-1,,,,,
725,783,-1,,,,,
726,784,-1,,,,,
727,785,113,Lipids and lipid-like molecules,0.7818181818181817,superclass,22.0,In silico
728,786,3566,Lipids and lipid-like molecules;Sphingolipids,1.0,class,1.0,In silico
729,788,-1,,,,,
730,789,-1,,,,,
731,790,-1,,,,,
732,791,1859,Organoheterocyclic compounds,1.1,superclass,3.0,In silico
733,792,-1,,,,,
734,795,-1,,,,,
735,796,-1,,,,,
736,797,-1,,,,,
737,798,46,Lipids and lipid-like molecules;Glycerolipids;Glycosylglycerols,0.7853932584269663,subclass,89.0,In silico
738,799,3034,,,,,
739,800,112,Lipids and lipid-like molecules;Sphingolipids,1.0230769230769232,class,13.0,In silico
740,801,509,Lipids and lipid-like molecules;Prenol lipids;Tetraterpenoids,1.1,subclass,5.0,In silico
741,802,-1,,,,,
742,803,46,Lipids and lipid-like molecules;Glycerolipids;Glycosylglycerols,0.7853932584269663,subclass,89.0,In silico
743,805,-1,,,,,
744,806,332,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",0.8384615384615385,subclass,65.0,In silico
745,808,1479,Organic oxygen compounds,0.6,superclass,4.0,In silico
746,810,-1,,,,,
747,812,-1,,,,,
748,814,-1,,,,,
749,816,-1,,,,,
750,817,2814,Lipids and lipid-like molecules,1.0,superclass,2.0,In silico
751,818,-1,,,,,
752,819,1825,Lipids and lipid-like molecules;Prenol lipids;Tetraterpenoids,1.1,subclass,4.0,In silico
753,820,-1,,,,,
754,821,-1,,,,,
755,823,174,Lipids and lipid-like molecules;Prenol lipids;Triterpenoids,1.0,subclass,2.0,Library
756,824,-1,,,,,
757,825,-1,,,,,
758,826,89,Lipids and lipid-like molecules,0.7999999999999999,superclass,60.0,In silico
759,827,-1,,,,,
760,828,-1,,,,,
761,829,1811,Organic oxygen compounds;Organooxygen compounds;Carbohydrates and carbohydrate conjugates,1.1,subclass,3.0,In silico
762,830,-1,,,,,
763,831,-1,,,,,
764,832,266,Lipids and lipid-like molecules;Sphingolipids;Ceramides,1.1,subclass,6.0,In silico
765,833,176,,,,,
766,835,226,Lipids and lipid-like molecules,0.6842105263157895,superclass,19.0,In silico
767,836,311,Lipids and lipid-like molecules;Prenol lipids,0.975,class,8.0,In silico
768,838,31,Lipids and lipid-like molecules;Prenol lipids;Tetraterpenoids,1.1,subclass,7.0,Library
